entity_text,paper_count,pmids,entity_type,sources,mean_confidence
ScanBious,1,36836616,COM,statistical,1.0
Scale,1,38286947,FUL,v2_bert,0.5923654
Scalable Annotated Database of Genomics and NGS-Based Nucleotide Level Profiles,1,38055361,FUL,statistical,1.0
SaroNcRDb,1,40071125,COM,statistical,1.0
SapBase,1,38804840,COM,statistical,1.0
SapFluxNet,1,40577234,COM,statistical,1.0
Sapflow,1,40577234,COM,v2_bert,0.9472339
Sapflow Database Reveals Density-Dependent Competition Among Woody Plants at Global Scale,1,40577234,FUL,statistical,1.0
NeoTCR,1,39436255,COM,statistical,1.0
Sapindaceae Genome Database,1,38804840,FUL,statistical,1.0
NeoFrugivory,1,40028774,COM,statistical,1.0
NeoDash,1,36503436,COM,v2_bert,0.7528826
NeoCam,1,37819832,COM,statistical,1.0
Saraiki language characters dataset,1,38774242,FUL,v2_bert,0.9434245
Neo4jsbml,1,38250720,COM,v2_bert,0.9418646
SarbeCoVs,1,37805633,COM,statistical,1.0
Sarcoma_CellMinerCDB,1,38868205,COM,statistical,1.0
Sarcoma_CellminerCDB,1,38868205,COM,v2_bert,0.8832515
Satellite DNA Catalogues of Two Serrasalmidae,1,36672835,FUL,statistical,1.0
Scaffold-supported Platform for Organoid-based Tissues,1,36343611,FUL,statistical,1.0
SbCAR,1,40029291,COM,statistical,1.0
ScBERT,1,38585647,COM,statistical,1.0
ScDB,1,39213302,COM,statistical,1.0
Neo4COVID19,1,35057621,COM,statistical,1.0
ScDrugAct,1,39526387,COM,statistical,1.0
ScHiCEDRN,1,37498561,COM,statistical,1.0
ScInfeR,1,40471991,COM,v2_bert,0.9770615
ScInfeRDB,1,40471991,COM,statistical,1.0
ScLineageAtlas,1,40996711,COM,statistical,1.0
ScRAP,1,39470715,COM,statistical,1.0
ScRAPdb,1,39470715,COM,statistical,1.0
ScSwinFormer,1,39101690,COM,v2_bert,0.99417377
ScType,1,35273156,COM,statistical,1.0
ScaNN,1,38346683,COM,statistical,1.0
NeMO Archive,1,36318260,COM,v2_bert,0.9959356
NeMO,1,36318260,COM,statistical,1.0
Named Entity Recognition model that accurately extracts relevant experiment details from PubMed abstract text,1,38258418,FUL,statistical,1.0
Seatizen Atlas,1,39809764,COM,v2_bert,0.67873263
SecDF,1,36613499,COM,statistical,1.0
SecA,1,36613499,COM,statistical,1.0
Seattle Structural Genomics,1,40439320,FUL,statistical,1.0
Seattle Amyotrophic Lateral Sclerosis,1,39239358,FUL,statistical,1.0
Seattle ALS Patient Project Database,1,39239358,FUL,statistical,1.0
Nature Conservancy's Northeast Aquatic Connectivity study which considered factors relating to river connectivity and watershed quality,1,38042076,FUL,statistical,1.0
Seatizen,1,40263301,COM,v2_bert,0.76450217
NcPath,1,36525367,COM,statistical,1.0
Seasonal Tropical Dry Forest,1,36214050,FUL,statistical,1.0
Seasonal Influenza Vaccination Programs,1,39772075,FUL,statistical,1.0
SeasVeg,1,39044911,COM,statistical,1.0
SeasFire cube,1,40032880,COM,v2_bert,0.8161116
SeasFire,1,40032880,COM,v2_bert,0.95084316
Nature Derived Bioactive Molecules,1,34844546,FUL,statistical,1.0
SecReT4,1,34657153,COM,ruler,1.0
SecReT6,1,36346548,COM,ruler,1.0
Naturally Occurring Plant-Based Anticancerous Candidates as Potential ERK2 Inhibitors,1,39075025,FUL,statistical,1.0
Naturalistic Scenes,1,39753746,FUL,v2_bert,0.53936774
SecYEG,1,36613499,COM,statistical,1.0
Second Database of Emotional Videos from Ottawa,1,40325289,FUL,statistical,1.0
Secondary Metabolite Transcriptomic Pipeline,1,35580059,FUL,statistical,1.0
Naturalist-o,1,39186522,COM,v2_bert,0.84796464
Secondary Pharmacology Database,1,37468498,FUL,statistical,1.0
Secondary Prevention of Cervical Cancer: ASCO Resource-Stratified Guideline Update,1,36162041,FUL,statistical,1.0
Natural Products in Precision Oncology,1,36904191,FUL,statistical,1.0
Secondary Structure database,1,35013238,FUL,v2_bert,0.7657857
SecretoMyc,1,37429152,COM,ruler,1.0
Natural Products Dereplication,1,39101983,FUL,statistical,1.0
Natural Products DataBase EjeCol,1,40092786,FUL,v2_bert,0.9505329
Security Aspects of Social Robots in Public Spaces,1,37836888,FUL,statistical,1.0
SeeSAR,1,35989379,COM,statistical,1.0
Searchsmart.org,1,39128887,COM,v2_bert,0.991716
Search_TPS,1,35508828,COM,statistical,1.0
Nature Ecology & Evolution 4:1531-1538,1,35066390,FUL,statistical,1.0
Screening COVID-19 by Swaasa AI platform using cough sounds,1,37880351,FUL,statistical,1.0
Scientific Committee on Consumer Safety between,1,39879562,FUL,statistical,1.0
Scientists,1,36787138,FUL,v2_bert,0.7496973
NbThermo-a,1,37042467,COM,v2_bert,0.999005
Scientometric Worldview of Artificial Intelligence in Musculoskeletal Diseases Since the 21st Century,1,39006873,FUL,statistical,1.0
Scopus Emerald Insight,1,39418250,FUL,statistical,1.0
NbThermo,1,37042467,COM,statistical,1.0
ScoreNet,1,37308855,COM,statistical,1.0
Scoring Model to Evaluate Functional Landscape of Lysine Acetylome,1,38104799,FUL,statistical,1.0
NbCDB,1,35344745,COM,statistical,1.0
ScorpDb,1,39591252,COM,statistical,1.0
Navigation Satellite System,1,39271783,FUL,v2_bert,0.580652
ScotAsp,1,39279509,COM,statistical,1.0
Scottish Collaborative Optometry-Ophthalmology Network e-research,1,40374195,FUL,statistical,1.0
Scottish Linked Pregnancy and Baby Dataset,1,40151429,FUL,statistical,1.0
Screening of Indoor Transformation Products of Organophosphates and Organophosphites,1,38145028,FUL,statistical,1.0
Search Smart,1,39128887,COM,v2_bert,0.9526537
Navigating Eukaryotic Genome Annotation Pipelines,1,40828275,FUL,statistical,1.0
ScrepYard,1,36644825,COM,statistical,1.0
Scyan,1,37497716,COM,v2_bert,0.74583495
SeDR,1,39143872,COM,statistical,1.0
NaviCenta ,1,37793322,COM,v2_bert,0.99072075
SeMa-Trap,1,35580059,COM,statistical,1.0
SeQual,1,37891497,COM,statistical,1.0
NaviCenta,1,37793322,COM,statistical,1.0
SeQual-Stream,1,37891497,COM,v2_bert,0.8746357
SeResUnet,1,40740835,COM,statistical,1.0
Sea Atlas of Coral-Associated Bacteria Highlights Common Microbiome Members and Their Distribution across Environmental Gradients-A Systematic Review,1,36557593,FUL,statistical,1.0
Sea of Galilee,1,35587493,FUL,statistical,1.0
Seaclear Marine Debris Dataset,1,39181910,FUL,statistical,1.0
Search,1,40198669,COM,v2_bert,0.6719482
NeoaPred,1,39276157,COM,statistical,1.0
Neoadjuvant Melanoma Consortium,1,35089452,FUL,v2_bert,0.57717085
Santa Maria Supersequence,1,40008775,FUL,statistical,1.0
Neuro2a,1,37807670,COM,statistical,1.0
SVNHC,1,37935581,COM,statistical,1.0
Neuro-Integrative Connectivity tool,1,38581360,FUL,statistical,1.0
SVI,1,35895741,COM,v2_bert,0.8454388
Neuro-Symbolic System for Cancer,1,39485651,FUL,statistical,1.0
SVGPMIX,1,39488043,COM,v2_bert,0.608136
SVGPCR,1,39488043,COM,v2_bert,0.77051634
SVGP,1,39488043,COM,statistical,1.0
Santa Cruz Reaction,1,39972011,FUL,statistical,1.0
NeuroBooster Array,1,39283294,FUL,v2_bert,0.772548
SVAT,1,36182914,COM,statistical,1.0
SVAFotate,1,36384437,COM,statistical,1.0
SV4GD,1,39526399,COM,statistical,1.0
NeuroCarto,1,39777604,COM,statistical,1.0
NeuroCirc,1,35524165,COM,v2_bert,0.98728776
SVNL,1,39695222,COM,statistical,1.0
Neurite Orientation Dispersion and Density Imaging,1,37081025,FUL,statistical,1.0
Neural Network-based Soil Moisture,1,40307264,FUL,statistical,1.0
SVPD,1,35512708,COM,statistical,1.0
Neural Network and Random Forest Models in Protein Function Prediction,1,33306472,FUL,statistical,1.0
SVRDD,1,38649712,COM,statistical,1.0
SVhound,1,36670361,COM,statistical,1.0
SVhound.<h4,1,36670361,COM,statistical,1.0
SW480,1,40511702,COM,statistical,1.0
NeuMiner,1,36571479,COM,statistical,1.0
NeuMa ,1,37537187,COM,v2_bert,0.9869103
NeuMa,1,37537187,COM,v2_bert,0.997189
Resolved Multiomic Atlas,1,39921206,FUL,statistical,1.0
SWECO25,1,38172116,COM,statistical,1.0
SWIMM2.0,1,39488701,COM,statistical,1.0
SWISS,1,36883717,COM,statistical,1.0
SWIT,1,40450355,COM,statistical,1.0
SV2A,1,38997157,COM,statistical,1.0
SV-SNP,1,38882374,COM,statistical,1.0
NeuroCognitive Performance Test,1,36481748,FUL,v2_bert,0.50537264
NeuroPoint,1,37209070,COM,statistical,1.0
SUDAZFLNC ,1,38707541,COM,v2_bert,0.9124343
SUDEP,1,36059922,COM,statistical,1.0
SUDFace,1,36018484,COM,statistical,1.0
Neuroblastoma in Spain,1,35344745,FUL,statistical,1.0
SUDMEX CONN,1,35361781,COM,v2_bert,0.9750971
SUDMEX TMS,1,38649689,COM,v2_bert,0.984874
SUDMEX-TMS,1,38649689,COM,v2_bert,0.99712765
NeuroVault,1,35488032,COM,statistical,1.0
SUGAR,1,37233759,COM,statistical,1.0
SUGAR-MGH,1,37233759,COM,v2_bert,0.8730189
NeuroSynth,1,37608227,COM,statistical,1.0
NeuroPred-PLM,1,36892166,COM,statistical,1.0
SUGDB,1,35451498,COM,statistical,1.0
SUM,1,37488166,COM,v2_bert,0.60970294
SUMMIT,1,38129112,COM,v2_bert,0.6540196
SUsPECT,1,37280537,COM,statistical,1.0
SUMMIT-FA,1,38129112,COM,statistical,1.0
NeuroPAL,1,35643434,COM,statistical,1.0
NeuroOnc,1,38881018,COM,statistical,1.0
SUMOs,1,38709873,COM,statistical,1.0
NeuroNet19,1,38233516,COM,v2_bert,0.9934458
SUPPRESSOR,1,40574481,FUL,v2_bert,0.5597544
SURAT,1,35924984,COM,v2_bert,0.96236145
SURE,1,36435908,COM,statistical,1.0
SUT-Crack,1,37840988,COM,statistical,1.0
NeuroMabSeq,1,37758930,COM,statistical,1.0
SUTO,1,36298251,COM,v2_bert,0.6657932
NeuroMab,1,37758930,COM,statistical,1.0
SUrface Ruptures due to Earthquake,1,36435908,FUL,v2_bert,0.922128
NeuroLibre,1,37498959,COM,statistical,1.0
Network and Gene-set Enrichment Analysis,1,37125646,FUL,v2_bert,0.8918194
SWNet,1,39891245,COM,statistical,1.0
Network and Dynamical Reasoning,1,35238605,FUL,v2_bert,0.69783884
SalmoNet2,1,35913188,COM,v2_bert,0.96761936
Safer Bathroom,1,37581749,COM,v2_bert,0.6320677
NetCoMi,1,38500042,COM,statistical,1.0
Safer Bathroom Toolkit,1,37581749,FUL,statistical,1.0
NetCDF4,1,39809771,COM,statistical,1.0
Safety,1,39922312,FUL,v2_bert,0.48294997
Safety of Combined Versus Isolated Cosmetic Breast Surgery and Abdominoplasty: Insights,1,40208323,FUL,statistical,1.0
Sage Small Molecule Force Field,1,37167319,FUL,statistical,1.0
NetAct,1,36575445,COM,statistical,1.0
Saitama Heart Database Atrial Fibrillation,1,40108206,FUL,statistical,1.0
Salford Nature Environments Database,1,39702608,FUL,statistical,1.0
SalivaDB,1,36747479,COM,ruler,1.0
SalivaDB-a,1,36747479,COM,v2_bert,0.9983197
NerveTracker,1,38912214,COM,statistical,1.0
SalivaTecDB,1,36747479,COM,statistical,1.0
Salmonella Virulence,1,39448688,FUL,v2_bert,0.6016706
SadPhos library,1,40259822,COM,v2_bert,0.9615538
Salmonella genome database,1,37787535,FUL,v2_bert,0.826033
Salp Swarm Optimization Algorithm,1,39979423,FUL,statistical,1.0
Nephrology Data Integration Portal,1,39399491,FUL,statistical,1.0
Salvia genomics database,1,38162307,FUL,statistical,1.0
NephroTox,1,39327387,COM,statistical,1.0
NephroDIP,1,39399491,COM,statistical,1.0
Nepali Sign Language Dataset,1,38328296,FUL,statistical,1.0
SalviaGDB,1,38162307,COM,statistical,1.0
Neodb,1,37311149,COM,ruler,1.0
Sample Rapid Introduction,1,38452505,FUL,v2_bert,0.77519685
Neoadjuvant Systemic Therapy,1,35089452,FUL,statistical,1.0
SampleExplorer,1,39786428,COM,statistical,1.0
Sampling,1,38166586,FUL,v2_bert,0.5666957
SandboxNL,1,35831313,COM,statistical,1.0
NetColoc,1,36653526,COM,statistical,1.0
SadPhos Library,1,40259822,COM,v2_bert,0.8839901
Network Pharmacology Approach for Medicinal Plants,1,35631398,FUL,statistical,1.0
SYSUCC,1,39332854,COM,statistical,1.0
SWOT Mission River Database,1,37280240,FUL,statistical,1.0
SWOW-ZH,1,39739205,COM,v2_bert,0.9750376
Network Pain Rehabilitation Limburg,1,36107861,FUL,statistical,1.0
SWR-WS,1,37397449,COM,v2_bert,0.9781711
Network Data Exchange Integrated Query,1,36882166,FUL,statistical,1.0
SWS,1,35385536,COM,statistical,1.0
Network Data Exchange,1,36882166,FUL,v2_bert,0.90453273
SWaP.,1,37973853,COM,statistical,1.0
SWaveform,1,37024526,COM,statistical,1.0
SW|PC,1,35020074,COM,v2_bert,0.55047864
SYMPLEX,1,40203090,COM,statistical,1.0
Network Common Data Form,1,39567545,FUL,statistical,1.0
SYSCID,1,38022524,COM,ruler,1.0
SYSU,1,40092601,COM,statistical,1.0
SZG,1,39433777,COM,statistical,1.0
SadPhos,1,40259822,COM,statistical,1.0
SZU-EmoDage,1,38062057,COM,statistical,1.0
Sa)dCas9,1,39179542,COM,statistical,1.0
Netherlands Heart Tissue Bank ,1,35896887,FUL,v2_bert,0.8241578
SaFoldNet,1,39876062,COM,statistical,1.0
Netherlands Heart Tissue Bank,1,35896887,FUL,statistical,1.0
SaGA,1,37819930,COM,statistical,1.0
SaProt,1,40728618,COM,statistical,1.0
Sabancı University Dynamic Face,1,36018484,FUL,statistical,1.0
Sabancı University Dynamic Face Database,1,36018484,FUL,statistical,1.0
Netherlands Cancer Registry,1,40281465,FUL,statistical,1.0
NetREx,1,35932239,COM,v2_bert,0.98194194
NetMe,1,38597890,COM,statistical,1.0
Saccharomyces genome database,1,36607068,FUL,v2_bert,0.78901744
NetInfer,1,35039845,COM,statistical,1.0
Seed Cell Resource Bank,1,41136836,FUL,statistical,1.0
Natural Product-based Drug Combination and Its Disease-specific Molecular Regulation,1,34664659,FUL,statistical,1.0
Seed Coat's Impact on Crop Performance in Pea,1,35956534,FUL,statistical,1.0
SickleInAfrica,1,39247216,COM,statistical,1.0
SigMoS,1,37158829,COM,statistical,1.0
SigCom LINCS,1,35524556,COM,v2_bert,0.9964371
SigCom,1,35524556,COM,statistical,1.0
SigAlign,1,39011889,COM,statistical,1.0
Sided Colon Resection Does Not Reduce the Risk of Colon Cancer Local-Regional Recurrence,1,35275596,FUL,statistical,1.0
Nanobase.org,1,34747480,COM,v2_bert,0.9306735
Sickle Pan African Consortium,1,39247216,FUL,statistical,1.0
SheddomeDB,1,37458416,COM,ruler,1.0
Nanobody,1,38300518,FUL,v2_bert,0.6052597
Nanobody Library and Archive System may,1,38300518,FUL,statistical,1.0
Sickle Cell Disease,1,35363306,FUL,v2_bert,0.62531596
Nanochannel Electro-Injection as a Versatile Platform for Efficient RNA/DNA Programming on Dendritic Cells,1,37381646,FUL,statistical,1.0
SickKids Enterprise-wide Data in Azure Repository,1,38027579,FUL,v2_bert,0.99220216
Nanoliter Plasma Sample for Disease Diagnosis by Using a Visualization Platform of Counting Extracellular Vesicle Particles,1,39895388,FUL,statistical,1.0
Nanobase,1,34747480,COM,v2_bert,0.80636907
SignEEG,1,38956046,COM,statistical,1.0
SignaLink3,1,34634810,COM,v2_bert,0.9648586
Signal Jaccard Index (SJI,1,39773281,FUL,statistical,1.0
NanoUI,1,37285317,COM,statistical,1.0
Signal Peptide Secretion Efficiency Database,1,35118058,FUL,statistical,1.0
SignificanceMetagenomic,1,35238677,COM,statistical,1.0
NanoTube Construct,1,39526291,COM,v2_bert,0.99637824
SignificanceUsing,1,35312341,COM,statistical,1.0
SilenceREIN,1,38168841,COM,statistical,1.0
NanoTube,1,39526291,COM,statistical,1.0
Silent Cities,1,39191783,COM,v2_bert,0.6477317
Silica Nanospheres Coated Silver Islands,1,36431921,FUL,statistical,1.0
Silica/Proteoliposomal Nanocomposite,1,36235195,FUL,statistical,1.0
Silico Structural Analysis Exploring Conformational Folding of Protein Variants in Alzheimer's Disease,1,37686347,FUL,statistical,1.0
NanoTrackThera,1,39846357,COM,v2_bert,0.8719536
Silk Fibroin/GelMA-Based Hydrogels,1,40445067,FUL,statistical,1.0
SickKids,1,38027579,COM,statistical,1.0
Nanomaterial surface modification toolkit: Principles,1,37931382,FUL,statistical,1.0
SiameseNet,1,36460664,COM,statistical,1.0
Shinyapp,1,39720854,COM,v2_bert,0.70512676
Sheep and Goat Pathogen Database,1,38282733,FUL,v2_bert,0.99390936
Sheep and goat pathogen database,1,38282733,FUL,v2_bert,0.76967573
Sheet-metalNet,1,38724597,COM,v2_bert,0.7737431
Nanoscale Metal-Organic Frameworks,1,39011737,FUL,statistical,1.0
Shennong,1,36750521,COM,v2_bert,0.9930048
ShetlandsUAVmetry,1,38355698,COM,statistical,1.0
Nanos2,1,37039283,COM,statistical,1.0
ShiftScan,1,39989223,COM,statistical,1.0
ShiftScan-a,1,39989223,COM,v2_bert,0.92581934
Shihu,1,38532220,COM,statistical,1.0
Shimming Toolbox,1,36441743,COM,v2_bert,0.8311398
Shiny GATOM,1,35639928,COM,v2_bert,0.7410713
Nanopore/Illumina Hybrid Whole-Genome Sequence Resource of,1,36510424,FUL,statistical,1.0
ShinySpermKingdom,1,40298292,COM,v2_bert,0.9923107
Shinyscreen,1,40542438,COM,v2_bert,0.99609745
Nanomaterials-Integrated CRISPR/Cas Systems,1,40202271,FUL,statistical,1.0
Short Linear Motif Analysis,1,38783158,FUL,statistical,1.0
Nanopore-Based Metagenomic Sequencing in Respiratory Tract Infection,1,37009923,FUL,statistical,1.0
Shorthair,1,39490737,FUL,v2_bert,0.6400673
ShuffleNet,1,35308350,COM,statistical,1.0
ShuffleNetV1,1,39880865,COM,statistical,1.0
SiA-WD,1,40360861,COM,statistical,1.0
Nanopore Sequencing of Amoebophrya Species Reveals Novel Collection of Bacteria Putatively Associated With Karlodinium veneficum,1,39943733,FUL,statistical,1.0
SiGN,1,36877476,COM,statistical,1.0
SiM,1,35899801,COM,v2_bert,0.6310584
SiMul-db,1,39737003,COM,statistical,1.0
Nanometa Live,1,38407280,COM,v2_bert,0.9472985
SiPer,1,36400030,COM,statistical,1.0
SiTHv2,1,38702315,COM,statistical,1.0
SiaCo,1,35818996,COM,statistical,1.0
Silk Hydrogel Platform Enable the Design of Aligned and Gradient Cues for Regenerative Medicine,1,40211606,FUL,statistical,1.0
SilkBase,1,35670730,COM,ruler,1.0
NanoSpring,1,36747011,COM,statistical,1.0
Single Nucleotide Polymorphism,1,38069802,FUL,statistical,1.0
Simulation,1,36930985,FUL,v2_bert,0.5189149
NanoDatabase,1,40213045,COM,statistical,1.0
Simulations for Science,1,37874839,FUL,v2_bert,0.63765526
SingHealth-Duke,1,36624490,COM,statistical,1.0
SingPro,1,37819028,COM,statistical,1.0
NanoCMSer,1,39720854,COM,statistical,1.0
NanoBioAccumulate,1,39526294,COM,statistical,1.0
NanoBERTa-ASP,1,38515052,COM,statistical,1.0
Single Case Archive,1,35191723,FUL,statistical,1.0
Single Cell Atlas,1,38641842,COM,v2_bert,0.439137
Single Cell Expression Atlas,1,37992296,COM,v2_bert,0.8333312
Single Cell Lineage Atlas,1,40996711,FUL,statistical,1.0
Single Copy Ortholog,1,40295936,FUL,v2_bert,0.6144428
Single Molecule Localization Super-resolution Dataset for Deep Learning with Paired Low-resolution Images,1,40268962,FUL,statistical,1.0
NanoAPI,1,37285317,COM,v2_bert,0.6042974
NanoDeep,1,38189540,COM,statistical,1.0
Nano Risk Governance Portal,1,40606542,FUL,statistical,1.0
Single-C,1,39349503,FUL,v2_bert,0.55717707
Nano,1,35450779,COM,v2_bert,0.764266
Single-Cell Interpretable REsidual Decomposition,1,39987196,FUL,v2_bert,0.67898804
NaneSoil,1,37402732,COM,statistical,1.0
Single-Cell Transcriptomics Annotated Viewer,1,35134150,FUL,v2_bert,0.9921942
Single-cell Proteomic DataBase,1,37953313,FUL,v2_bert,0.9969188
Single-cell and Spatially-resolved Cancer Resources,1,37739405,FUL,statistical,1.0
SingleCellStat,1,40444783,COM,v2_bert,0.80403626
Naming,1,39241757,FUL,v2_bert,0.6573651
SingleQ,1,38459946,COM,statistical,1.0
Named Entity Recognition models for disease recognition,1,36621289,FUL,statistical,1.0
SingleScan,1,38062357,COM,ruler,1.0
Sinking Platform Test,1,38396257,FUL,statistical,1.0
Simulating spatially inhomogeneous biochemical reaction-diffusion systems for modeling cell-environment feedbacks,1,35715874,FUL,statistical,1.0
NanoDiP,1,38576030,COM,v2_bert,0.99114823
SilkMeta,1,37941143,COM,statistical,1.0
Simple Knowledge Organization System,1,38665156,FUL,statistical,1.0
Sim-Network,1,37402625,COM,v2_bert,0.7590749
SimBA,1,40118949,COM,statistical,1.0
NanoPharos,1,39872495,COM,statistical,1.0
SimBu,1,36124800,COM,statistical,1.0
SimEMG,1,38059067,COM,statistical,1.0
SimLex-999,1,37093824,COM,statistical,1.0
NanoMine,1,37333841,COM,statistical,1.0
NanoLymph,1,35066287,COM,statistical,1.0
SimROA,1,35512708,COM,statistical,1.0
SimTune,1,36357557,COM,statistical,1.0
Similarity Learning for Transcriptional Phenotypic Drug Discovery,1,36182102,FUL,statistical,1.0
