pmid,source,setfit_confidence
22467916,setfit,0.7091313
29718202,setfit,0.70912683
33275901,setfit,0.7091139
26202570,setfit,0.7091064
30306739,setfit,0.7090891
22559261,setfit,0.7090876
29409527,setfit,0.70907015
30999845,setfit,0.709069
30305799,setfit,0.70906585
34170977,setfit,0.70905596
21422495,setfit,0.7090558
34530999,setfit,0.70904416
32029746,setfit,0.7090426
25228379,setfit,0.7090402
31641782,setfit,0.7090387
22645570,setfit,0.70903563
23809058,setfit,0.7090337
28053161,setfit,0.70903075
32457801,setfit,0.7090267
23962281,setfit,0.70902616
26403370,setfit,0.70901126
26232248,setfit,0.70900303
34013348,setfit,0.70900184
24214962,setfit,0.7089982
27118214,setfit,0.7089971
29049295,setfit,0.70899516
24225320,setfit,0.70898753
30689843,setfit,0.7089792
28160322,setfit,0.7089689
27328409,setfit,0.70896345
26325041,setfit,0.7089485
26306276,setfit,0.70894325
22159132,setfit,0.70892745
23251396,setfit,0.708925
31735856,setfit,0.7089242
32242026,setfit,0.7089156
22536870,setfit,0.708912
33617236,setfit,0.70890945
26631132,setfit,0.70890933
30967897,setfit,0.708909
33554860,setfit,0.7089084
21647451,setfit,0.7089009
31768399,setfit,0.70888954
28578993,setfit,0.7088886
31290951,setfit,0.7088883
33898816,setfit,0.7088819
33391232,setfit,0.7088737
22951037,setfit,0.7088722
32462577,setfit,0.7088715
29669518,setfit,0.70886075
25417205,setfit,0.7088557
21930503,setfit,0.7088511
26842383,setfit,0.708843
31850053,setfit,0.70884234
23346478,setfit,0.7088401
26295439,setfit,0.7088316
29618898,setfit,0.7088287
27008010,setfit,0.7088275
26778924,setfit,0.7088204
32130896,setfit,0.70879775
25414339,setfit,0.70878696
22907343,setfit,0.70877934
30990170,setfit,0.70877796
24602515,setfit,0.70873517
29091991,setfit,0.7087314
29876460,setfit,0.7087309
29641248,setfit,0.7087258
22079417,setfit,0.7087238
28917032,setfit,0.70872056
31845400,setfit,0.708718
23505408,setfit,0.7087173
30564208,setfit,0.708714
33028193,setfit,0.70870787
26896844,setfit,0.7087076
34043287,setfit,0.70869786
29321052,setfit,0.70869756
22102568,setfit,0.7086848
24715219,setfit,0.70868355
31414118,setfit,0.70866483
33221922,setfit,0.7086632
29531295,setfit,0.7086488
24913605,setfit,0.70864004
24165883,setfit,0.70863694
32271631,setfit,0.7086147
32719477,setfit,0.70861316
24507166,setfit,0.7086102
31474372,setfit,0.7086098
25157074,setfit,0.7086014
31020553,setfit,0.7085905
29226803,setfit,0.7085837
31223421,setfit,0.7085751
32997234,setfit,0.70857245
27498275,setfit,0.7085711
25852852,setfit,0.7085655
27987163,setfit,0.7085654
26247028,setfit,0.70856047
31945268,setfit,0.7085466
31586868,setfit,0.7085431
33017646,setfit,0.70853764
30539546,setfit,0.7085275
34656098,setfit,0.7085207
33937987,setfit,0.7085157
32162251,setfit,0.70851535
32033366,setfit,0.7085144
25750664,setfit,0.70850116
30334203,setfit,0.70848435
26142271,setfit,0.7084816
32632855,setfit,0.7084792
30567498,setfit,0.70847887
30877669,setfit,0.708473
22817640,setfit,0.7084611
29688361,setfit,0.7084565
28263380,setfit,0.7084564
28325973,setfit,0.7084521
23134618,setfit,0.70845044
25005023,setfit,0.7084376
25422678,setfit,0.708436
23203874,setfit,0.70843387
28291243,setfit,0.70840925
26989154,setfit,0.7084055
29864529,setfit,0.7084046
24136998,setfit,0.708404
23516347,setfit,0.70840365
28545254,setfit,0.70839757
28328252,setfit,0.7083957
26527727,setfit,0.7083756
34519429,setfit,0.7083745
25469636,setfit,0.70837307
21743060,setfit,0.7083703
24558441,setfit,0.7083557
23625364,setfit,0.7083462
33661371,setfit,0.7083415
21862760,setfit,0.7083408
21558156,setfit,0.70832014
32756566,setfit,0.70828533
32463229,setfit,0.70827585
30864352,setfit,0.70827436
26262133,setfit,0.70826966
31797619,setfit,0.70826495
24639157,setfit,0.7082592
34046592,setfit,0.7082584
28179544,setfit,0.7082581
31008162,setfit,0.7082452
28232478,setfit,0.70822525
26131894,setfit,0.7082243
23203889,setfit,0.70822376
33909069,setfit,0.7082213
26601886,setfit,0.7082098
31819989,setfit,0.7082071
21904438,setfit,0.70819837
22800180,setfit,0.70819545
28077567,setfit,0.7081925
26745370,setfit,0.7081827
26679008,setfit,0.70817786
31022176,setfit,0.7081763
24178034,setfit,0.7081627
29905770,setfit,0.7081501
24338354,setfit,0.70812905
27470167,setfit,0.70812684
30541430,setfit,0.7081084
34735112,setfit,0.7081028
25884877,setfit,0.70808667
33677561,setfit,0.70807916
28830426,setfit,0.7080763
24303294,setfit,0.7080638
28885182,setfit,0.7080611
27861637,setfit,0.7080597
21943897,setfit,0.7080588
32120139,setfit,0.7080414
32893032,setfit,0.70803624
21521586,setfit,0.7080285
26199848,setfit,0.7080266
24700709,setfit,0.70802397
26656949,setfit,0.7080217
22493529,setfit,0.70801127
26136162,setfit,0.7080057
23875683,setfit,0.7080022
32822005,setfit,0.70798767
33625877,setfit,0.70797217
32523402,setfit,0.70797163
31636516,setfit,0.70796776
21815093,setfit,0.7079638
33323106,setfit,0.7079503
31636302,setfit,0.70794004
27227549,setfit,0.7079379
21460450,setfit,0.707925
21989112,setfit,0.70791006
33750297,setfit,0.7079098
26158728,setfit,0.7078933
21960044,setfit,0.70788985
32881948,setfit,0.70788807
29425456,setfit,0.70787513
23282075,setfit,0.7078675
27052618,setfit,0.7078562
33058322,setfit,0.7078559
29643843,setfit,0.7078351
24408216,setfit,0.707833
32140729,setfit,0.7078269
27250503,setfit,0.70781
27402159,setfit,0.7077957
30289528,setfit,0.7077883
32331540,setfit,0.7077676
30268942,setfit,0.7077644
33289511,setfit,0.70775306
26114587,setfit,0.7077477
32491943,setfit,0.70774627
28140385,setfit,0.7077446
29190397,setfit,0.707738
33137182,setfit,0.70773405
22415892,setfit,0.70773363
32142370,setfit,0.70772755
28573593,setfit,0.70770985
33196823,setfit,0.7076898
21652655,setfit,0.7076858
23886610,setfit,0.70768476
22106335,setfit,0.7076822
28770487,setfit,0.70767224
34702185,setfit,0.7076694
32128697,setfit,0.70765746
28507049,setfit,0.70763665
20927658,setfit,0.7076268
26057250,setfit,0.7076115
24369854,setfit,0.70760125
24930145,setfit,0.70759344
25240273,setfit,0.7075893
28471643,setfit,0.7075802
26919060,setfit,0.70757556
27768939,setfit,0.70755506
21278190,setfit,0.707548
30329098,setfit,0.7075478
29120462,setfit,0.70753735
27311607,setfit,0.7075224
34260589,setfit,0.70752144
24150938,setfit,0.70752084
30191714,setfit,0.7075202
29092935,setfit,0.7075161
32034124,setfit,0.7075063
23836470,setfit,0.7075037
28398290,setfit,0.7075032
25408404,setfit,0.707489
26506615,setfit,0.70748055
27914894,setfit,0.70747834
23546775,setfit,0.7074763
30753697,setfit,0.7074748
28628218,setfit,0.7074638
31871975,setfit,0.70746076
22859646,setfit,0.7074593
30778259,setfit,0.70744354
33481094,setfit,0.70744
26891982,setfit,0.7074213
22499690,setfit,0.7074107
32558264,setfit,0.7074073
24568621,setfit,0.70739996
25903933,setfit,0.70739937
33130111,setfit,0.7073983
28053166,setfit,0.70739347
22495751,setfit,0.7073926
30357349,setfit,0.70738745
33288755,setfit,0.70737433
30819096,setfit,0.7073695
30936564,setfit,0.7073674
29209195,setfit,0.7073673
25609798,setfit,0.70736283
30239692,setfit,0.70736057
30894553,setfit,0.7073537
22647087,setfit,0.70735335
32020991,setfit,0.7073524
22323062,setfit,0.70735085
32728046,setfit,0.7073203
33047381,setfit,0.7072982
26551766,setfit,0.70729756
21814502,setfit,0.707297
26791676,setfit,0.7072951
30395242,setfit,0.7072864
27572735,setfit,0.707279
34347828,setfit,0.7072727
30667224,setfit,0.7072698
23275735,setfit,0.7072593
26311590,setfit,0.70723885
23568467,setfit,0.70723176
27350455,setfit,0.7072317
30689844,setfit,0.70723003
25269378,setfit,0.70721024
29145625,setfit,0.707209
34836951,setfit,0.70719796
33321957,setfit,0.7071836
27140145,setfit,0.70717114
23209799,setfit,0.707162
27049391,setfit,0.7071617
23638169,setfit,0.70715874
25614757,setfit,0.7071561
33149150,setfit,0.7071463
25826378,setfit,0.7071167
28827824,setfit,0.7071043
25890687,setfit,0.7070956
26357271,setfit,0.7070906
27216254,setfit,0.7070895
23504933,setfit,0.70708644
32385526,setfit,0.70708054
33085189,setfit,0.70707726
33959747,setfit,0.7070676
30004242,setfit,0.70705765
21431616,setfit,0.7070519
28678787,setfit,0.70704794
28453915,setfit,0.70704657
32117995,setfit,0.70702827
25562198,setfit,0.7070196
28039679,setfit,0.70701915
22751211,setfit,0.7070177
23402646,setfit,0.7070165
28350382,setfit,0.7070075
32108478,setfit,0.70699996
24909153,setfit,0.706981
35008196,setfit,0.7069728
29485626,setfit,0.70697206
25320561,setfit,0.7069659
29176646,setfit,0.70696163
29040613,setfit,0.70696115
25984352,setfit,0.7069463
24596151,setfit,0.7069386
22782549,setfit,0.7069303
31439692,setfit,0.7069288
22238270,setfit,0.7069269
23174015,setfit,0.70692104
23172287,setfit,0.7069201
25707592,setfit,0.7068904
26678383,setfit,0.7068873
24395753,setfit,0.7068824
23651452,setfit,0.7068815
32124319,setfit,0.70687747
24413672,setfit,0.7068589
26357317,setfit,0.70685315
25977788,setfit,0.70684963
30467740,setfit,0.7068405
29373609,setfit,0.70683765
21601841,setfit,0.7068356
30452718,setfit,0.70682704
22084198,setfit,0.70682275
26585775,setfit,0.70681643
32659298,setfit,0.7068114
22879875,setfit,0.7068111
30380119,setfit,0.7068055
31152406,setfit,0.7067995
33555347,setfit,0.70679885
33921243,setfit,0.70679444
23180794,setfit,0.7067941
26677187,setfit,0.70679194
31228151,setfit,0.706788
26013919,setfit,0.7067793
21655319,setfit,0.7067792
32615639,setfit,0.70677423
26373861,setfit,0.70676297
32520685,setfit,0.70674896
27652893,setfit,0.7067472
29295418,setfit,0.7067411
29069479,setfit,0.7067312
31728519,setfit,0.70672613
30535239,setfit,0.7067176
27443354,setfit,0.7067175
26776205,setfit,0.7067125
33537706,setfit,0.7067052
32883995,setfit,0.7066881
24146773,setfit,0.70666903
26525406,setfit,0.70666337
31020558,setfit,0.70665795
25880848,setfit,0.70665735
25166865,setfit,0.7066283
34635675,setfit,0.70662606
26829802,setfit,0.70662117
29308120,setfit,0.70661277
34174938,setfit,0.70660824
34248529,setfit,0.7065811
27318307,setfit,0.7065806
30407545,setfit,0.70656633
21715385,setfit,0.7065587
31500569,setfit,0.7065526
23423175,setfit,0.7065475
34090324,setfit,0.7065332
34860157,setfit,0.7065321
31295871,setfit,0.70652986
22587916,setfit,0.70652485
21624887,setfit,0.7065138
27302920,setfit,0.7065088
34456903,setfit,0.7065087
24759728,setfit,0.706505
27387304,setfit,0.70649743
28358052,setfit,0.70647544
28922742,setfit,0.70646346
28632398,setfit,0.7064598
24000942,setfit,0.7064576
24285751,setfit,0.7064552
32733138,setfit,0.7064373
21846260,setfit,0.7064327
34460810,setfit,0.70643085
23904198,setfit,0.70641994
25869863,setfit,0.7063919
30561430,setfit,0.70638716
30040192,setfit,0.70638406
33896202,setfit,0.70636994
28626454,setfit,0.70636684
30268435,setfit,0.7063534
29927119,setfit,0.7063513
33835458,setfit,0.706344
26838676,setfit,0.706342
28275668,setfit,0.7063228
30351302,setfit,0.7063226
30066664,setfit,0.7063158
27924016,setfit,0.70631284
25541944,setfit,0.70630187
33991093,setfit,0.7062993
22433509,setfit,0.70628655
25657347,setfit,0.7062746
31545742,setfit,0.7062717
23087376,setfit,0.7062565
31796553,setfit,0.70625174
31465497,setfit,0.70624506
24194602,setfit,0.7062357
32433626,setfit,0.7062354
22556368,setfit,0.7062309
31913742,setfit,0.7062127
27499199,setfit,0.70620954
31783634,setfit,0.7061971
31953816,setfit,0.70617074
24199189,setfit,0.7061694
27560453,setfit,0.70616597
29184056,setfit,0.70615685
25093071,setfit,0.70615566
24303324,setfit,0.7061529
29361904,setfit,0.7061506
34462594,setfit,0.7061452
34607568,setfit,0.70614403
30674907,setfit,0.7061399
34394059,setfit,0.70611936
32912332,setfit,0.706105
28460117,setfit,0.7061048
26504517,setfit,0.7061001
25475634,setfit,0.70609766
30467516,setfit,0.70608926
28116331,setfit,0.7060872
23824864,setfit,0.70608
26519182,setfit,0.7060689
32310704,setfit,0.7060657
27278817,setfit,0.7060642
33900750,setfit,0.70602983
30835791,setfit,0.7060285
32611382,setfit,0.7060251
31723674,setfit,0.70602405
32823674,setfit,0.7060157
33237425,setfit,0.7060121
30935364,setfit,0.7060111
31306428,setfit,0.7060031
30062404,setfit,0.70600265
21624154,setfit,0.70599884
26719774,setfit,0.70597905
27924013,setfit,0.7059352
29858800,setfit,0.70590955
34853679,setfit,0.70590585
26117828,setfit,0.7059056
25406361,setfit,0.70589775
25948583,setfit,0.705893
31425122,setfit,0.70587593
23195120,setfit,0.705843
23356232,setfit,0.70583695
26499835,setfit,0.7058367
32102777,setfit,0.7058335
31271154,setfit,0.70582956
23906393,setfit,0.7058168
28196369,setfit,0.70578986
33859415,setfit,0.7057815
27924481,setfit,0.70578
30048518,setfit,0.7057758
29762552,setfit,0.7057729
24848695,setfit,0.7057633
28617955,setfit,0.7057472
29343218,setfit,0.7057411
28125631,setfit,0.70573235
24743996,setfit,0.70569295
34561691,setfit,0.705646
23508969,setfit,0.70564216
24434222,setfit,0.7056335
29202830,setfit,0.7056323
24923818,setfit,0.70560354
28711281,setfit,0.70558655
22836136,setfit,0.7055828
30841849,setfit,0.7055689
22522656,setfit,0.70556766
27899599,setfit,0.70556563
22438875,setfit,0.7055645
33177947,setfit,0.70556307
21082442,setfit,0.70553565
33181822,setfit,0.70550853
26772308,setfit,0.7054782
26094768,setfit,0.7054724
31034885,setfit,0.7054639
22639262,setfit,0.7054465
33206960,setfit,0.70544076
27508249,setfit,0.70543915
30147039,setfit,0.7054245
34327326,setfit,0.70541805
25767248,setfit,0.7054012
29633896,setfit,0.7054007
32844169,setfit,0.70539826
33227425,setfit,0.7053703
25600945,setfit,0.7053656
34294731,setfit,0.70535856
31035936,setfit,0.7053386
21633941,setfit,0.7053312
28616808,setfit,0.70530677
25995041,setfit,0.70530593
33540828,setfit,0.7052977
22700703,setfit,0.7052976
24700812,setfit,0.70529544
34343293,setfit,0.7052902
27115633,setfit,0.7052688
26421518,setfit,0.70526737
33054576,setfit,0.7052655
26021595,setfit,0.7052469
26187010,setfit,0.70524657
24389116,setfit,0.7052391
22951599,setfit,0.7052349
22594998,setfit,0.70522726
33104800,setfit,0.7052248
32859938,setfit,0.7052198
30802849,setfit,0.7051983
25674812,setfit,0.7051966
32308861,setfit,0.7051791
34111737,setfit,0.70516956
28055900,setfit,0.70515716
27660523,setfit,0.7051336
33914788,setfit,0.70513064
26527148,setfit,0.70512486
32694108,setfit,0.7051195
28692961,setfit,0.70508224
26384372,setfit,0.7050798
34267230,setfit,0.7050773
23376577,setfit,0.7050661
25911337,setfit,0.7050633
33429995,setfit,0.70505816
31725857,setfit,0.70505244
25640437,setfit,0.70504075
33508968,setfit,0.70504075
27071389,setfit,0.70503235
27974882,setfit,0.70503116
33449976,setfit,0.7050048
34259866,setfit,0.70500374
34135355,setfit,0.7049932
25592313,setfit,0.7049877
23217059,setfit,0.70497733
26314736,setfit,0.7049697
33401773,setfit,0.7049638
25319039,setfit,0.7049626
32598850,setfit,0.7049568
22006842,setfit,0.7049563
34552097,setfit,0.7049523
30500919,setfit,0.7049429
33822034,setfit,0.7049305
24572313,setfit,0.70492214
34648133,setfit,0.7049139
25398898,setfit,0.7049073
31074377,setfit,0.7049005
30917120,setfit,0.70489943
27103629,setfit,0.7048943
28549853,setfit,0.7048872
33616654,setfit,0.7048847
33552471,setfit,0.70488274
34228754,setfit,0.7048805
26503244,setfit,0.70487654
30786995,setfit,0.7048363
33226642,setfit,0.7048269
22641476,setfit,0.70482224
28540680,setfit,0.70482
33104790,setfit,0.7047972
23514033,setfit,0.7047905
29058722,setfit,0.7047899
25037308,setfit,0.70478314
31540972,setfit,0.7047637
34624161,setfit,0.7047623
27814027,setfit,0.7047619
29991508,setfit,0.7047536
25352555,setfit,0.7047512
32997169,setfit,0.70471686
33409983,setfit,0.7047131
34433823,setfit,0.70470816
23827877,setfit,0.70469993
29381146,setfit,0.7046947
32640981,setfit,0.70469016
30104419,setfit,0.70468765
23202522,setfit,0.7046741
27089856,setfit,0.7046511
27899570,setfit,0.70464456
31241156,setfit,0.70463985
34804056,setfit,0.7046377
24050249,setfit,0.7046349
27472010,setfit,0.70462686
30865376,setfit,0.7046129
30418576,setfit,0.70461124
33436710,setfit,0.70460385
22990775,setfit,0.70458144
22829734,setfit,0.70458025
34473083,setfit,0.7045794
32566135,setfit,0.7045581
22166723,setfit,0.7045572
28763054,setfit,0.7045301
30241075,setfit,0.7045053
23717278,setfit,0.7045039
31295105,setfit,0.70450294
22323337,setfit,0.70450145
26251998,setfit,0.70449543
22860896,setfit,0.7044925
34966594,setfit,0.7044902
23183102,setfit,0.704477
34516749,setfit,0.70447385
23641180,setfit,0.7044719
26015081,setfit,0.70444614
22151178,setfit,0.7044319
26194582,setfit,0.7044195
26361227,setfit,0.70440876
30802553,setfit,0.7044085
33156332,setfit,0.70440817
34061826,setfit,0.70440274
23161693,setfit,0.7043897
24467687,setfit,0.7043822
29560792,setfit,0.7043631
29726961,setfit,0.70436263
22225511,setfit,0.70435995
32365220,setfit,0.70435596
31299914,setfit,0.7043558
24028533,setfit,0.70433444
31641152,setfit,0.70432323
32082621,setfit,0.7043178
31984253,setfit,0.70431143
32357248,setfit,0.7043063
23303698,setfit,0.7042567
24318814,setfit,0.7042525
32929271,setfit,0.7042319
24304889,setfit,0.704224
28723579,setfit,0.70418936
33175131,setfit,0.7041694
31620162,setfit,0.7041624
29220468,setfit,0.70410794
26980518,setfit,0.704107
34658334,setfit,0.7041065
25255440,setfit,0.70407295
30662451,setfit,0.70406866
32054856,setfit,0.704065
34080131,setfit,0.70405537
23470317,setfit,0.7040383
23658777,setfit,0.70403624
23633580,setfit,0.7040344
33500418,setfit,0.7040263
32838931,setfit,0.70402426
22080506,setfit,0.70401824
28730433,setfit,0.70401454
32637811,setfit,0.7039767
32421642,setfit,0.70397294
35342643,setfit,0.70396
26322133,setfit,0.70394826
29795526,setfit,0.7039392
32761142,setfit,0.70393616
22700314,setfit,0.70393276
32570388,setfit,0.7039208
28203720,setfit,0.7039164
30020437,setfit,0.7039029
33149236,setfit,0.70390064
32191543,setfit,0.70388454
26306271,setfit,0.7038814
26196387,setfit,0.70387995
24336862,setfit,0.70387536
21177657,setfit,0.70387536
25202125,setfit,0.70386314
21609966,setfit,0.7038299
23144783,setfit,0.70382553
26558901,setfit,0.70380074
24667251,setfit,0.70379597
27603021,setfit,0.70379364
29993570,setfit,0.7037926
33270363,setfit,0.7037914
29383566,setfit,0.7037899
33179751,setfit,0.7037806
27163938,setfit,0.7037645
23273493,setfit,0.7037514
28150237,setfit,0.7037457
27039767,setfit,0.7036974
24992097,setfit,0.7036925
21482578,setfit,0.7036872
33846358,setfit,0.7036759
34236664,setfit,0.7036742
21985007,setfit,0.70367384
31007293,setfit,0.7036668
31584084,setfit,0.7036596
23671338,setfit,0.70365834
26525081,setfit,0.7036574
33776581,setfit,0.703649
33935558,setfit,0.70364606
28779078,setfit,0.7036405
30793170,setfit,0.70363015
26911524,setfit,0.7036282
30102551,setfit,0.7035949
34572428,setfit,0.70358014
23451388,setfit,0.7035785
32716361,setfit,0.70356286
32901046,setfit,0.70355767
34506132,setfit,0.7035514
24625496,setfit,0.70354253
34154536,setfit,0.70353913
23590400,setfit,0.703525
