entity_name,total_papers,spacy_papers,v2_papers,source,pmids
t4ss,1,1,0,spacy,27738451
artificial intelligence for ecosystem services,1,1,1,both,24625496
aphiaid,1,1,0,spacy,33177947
herbarium,1,0,1,v2,33177948
cancer editome atlas,1,0,1,v2,31015229
the cancer editome atlas,1,1,1,both,31015229
comparative genomics platform and phylogenetic analysis of fungal laccases and multi-copper oxidases,1,1,0,spacy,33177916
liberal entity extraction: rapid construction of fine-grained entity typing systems,1,1,0,spacy,28328252
human genome epidemiology,1,1,0,spacy,21610748
gwas integrator,1,1,1,both,21610748
snp annotation and proxy search,1,1,0,spacy,21610748
language).<h4,1,1,0,spacy,25051402
clinidal,1,1,1,both,25051402
rnlq,1,0,1,v2,25051402
classamp,1,1,1,both,31441165
genome comparison identifies different bacillus species,1,1,0,spacy,32424209
lung cancer phenotype database,1,1,0,spacy,26394900
peptimapper,1,0,1,v2,30654742
special listeria culture collection,1,1,0,spacy,22003999
pecial listeria culture collection,1,0,1,v2,22003999
slcc,1,1,0,spacy,22003999
domains of unknown function,1,1,0,spacy,21348639
ssa,1,1,0,spacy,30294308
review of living collections with special emphasis on sustainability and its impact on research across multiple disciplines,1,1,0,spacy,27869477
rnapc,1,1,0,spacy,32817448
adaptations accumulated under prolonged resource exhaustion are highly transient,1,1,0,spacy,32817448
trnadb-ce,1,1,1,both,24822057
a widerange of available compounds of matrix metalloproteinase inhibitors,1,1,0,spacy,27509041
mmpi,1,1,1,both,27509041
lomonosov moscow state university in october,1,1,0,spacy,33177948
mha,1,1,0,spacy,33177948
support read-across and,1,1,0,spacy,31244651
topospro,1,1,0,spacy,26067382
ail,1,0,1,v2,34095541
secure anonymised information linkage,1,1,0,spacy,34095541
sail,1,1,1,both,34095541
serp,1,1,0,spacy,34095541
anonymised information linkage,1,0,1,v2,34095541
ronco,1,0,1,v2,33898938
berlin-tübingen-oncology corpus,1,0,1,v2,33898938
bronco,1,1,1,both,33898938
a microfluidic platform for in vitro characterization of transcription factor-dna interaction,1,1,0,spacy,21938622
mitomi,1,1,1,both,21938622
denvint,1,1,1,both,29049286
parkinson's disease ontology,1,0,1,v2,26395080
pdon,1,1,1,both,26395080
parkinson's disease,1,0,1,v2,26395080
ectomap,1,0,1,v2,29049289
then,1,1,0,spacy,21676490
allergenfp,1,1,0,spacy,32162251
d16s539,1,1,0,spacy,26722765
d7s820,1,1,0,spacy,26722765
d8s1179,1,1,0,spacy,26722765
strinngs,1,0,1,v2,26722765
ttn,1,0,1,v2,26067382
boxs,1,1,1,both,26558901
marine eukaryote species,1,1,1,both,32620910
experimental system,1,1,0,spacy,26558901
mares,1,1,1,both,32620910
wiggletools,1,1,1,both,24363377
parallel processing of large collections of genome-wide datasets for visualization and statistical analysis,1,1,0,spacy,24363377
fm.,1,1,0,spacy,22888831
cinescale,1,1,1,both,33997191
study team for early life asthma research,1,1,1,both,25805205
stelar,1,0,1,v2,25805205
elab,1,1,1,both,25805205
e-lab,1,1,1,both,25805205
ab,1,0,1,v2,25805205
asthma e-lab,1,1,1,both,25805205
portal of juglandaceae,1,1,1,both,32194971
pju,1,0,1,v2,32194971
immunet,1,1,1,both,26362267
probabilistic coevolutionary biclustering algorithm,1,1,0,spacy,23282075
coba,1,0,1,v2,23282075
pcoba,1,1,1,both,23282075
coevolutionary biclustering,1,0,1,v2,23282075
abagen,1,0,1,v2,34783653
wgsa,1,1,1,both,26395054
spied,1,0,1,v2,22233519
iig,1,0,1,v2,25150201
canadian consortium on neurodegeneration in aging,1,0,1,v2,30622468
nanoporous metal phosphonate hybrid materials,1,1,0,spacy,33605008
iranome,1,1,1,both,31343797
cattle,1,1,1,both,28296354
cancer treatment treasury with linked evidence,1,1,0,spacy,28296354
bntir,1,1,1,both,34260132
isuc-pseopt,1,1,1,both,26723495
knnc,1,1,0,spacy,26723495
cov19vaxkb,1,0,1,v2,34981039
integrative covid-19 vaccine knowledge base,1,1,0,spacy,34981039
pba-scp,1,0,1,v2,34227381
cytosolic protein delivery for intracellular antigen targeting using supercharged polypeptide delivery platform,1,1,0,spacy,34227381
scp,1,1,0,spacy,34227381
atcc genome portal,1,1,0,spacy,34817215
apper,1,0,1,v2,28460117
atcc,1,0,1,v2,34817215
tgfam,1,1,0,spacy,32392385
target gene family finder,1,1,1,both,32392385
tgfam-finder,1,0,1,v2,32392385
fusion framework,1,0,1,v2,31212742
iobt,1,1,0,spacy,31212742
octava,1,1,1,both,34882760
gprotpred,1,1,1,both,26854601
g12/13,1,1,0,spacy,26854601
http://bioinformatics.biol.uoa.gr/gprotpred,1,1,0,spacy,26854601
cancer treatment treasury with,1,0,1,v2,28296354
http://structuralbio.utalca.cl/afal/index.html,1,1,0,spacy,25085083
amino acid frequency around ligand,1,0,1,v2,25085083
afal,1,1,1,both,25085083
meta-)genome,1,1,0,spacy,28460117
bacteriophage selection,1,0,1,v2,34784345
perseus,1,0,1,v2,29344888
swissparam,1,1,0,spacy,31540350
swissdrugdesign,1,1,1,both,31540350
swissdock,1,1,0,spacy,31540350
swissbioisostere,1,1,0,spacy,31540350
swisssimilarity,1,1,0,spacy,31540350
nonredundant,1,1,0,spacy,27673730
kyoto encyclopaedia of genes and genomes,1,1,0,spacy,27673730
mikan genome database,1,1,1,both,32523402
tasuke,1,1,0,spacy,32523402
cleaved amplified polymorphic sequence,1,1,0,spacy,32523402
co-lncrna,1,0,1,v2,26363020
http://www.bio-bigdata.com/co-lncrna/.,1,1,0,spacy,26363020
lncreg,1,1,1,both,26363021
a reference resource for lncrna-associated regulatory networks,1,1,0,spacy,26363021
the random forest,1,1,0,spacy,34325649
gemo,1,0,1,v2,34325649
clixo,1,1,0,spacy,30917779
odin,1,1,1,both,22529178
gβ,1,1,0,spacy,26854601
sal-site,1,0,1,v2,25740497
ambystoma meiotic map,1,1,0,spacy,25740497
emea,1,1,0,spacy,29934904
markyt,1,0,1,v2,27542845
https://github.com/sing-group/markyt,1,1,0,spacy,27542845
immucelldb,1,1,1,both,34456903
http://wap-lab.org:3200/immucelldb/,1,1,0,spacy,34456903
mammalian promoter/enhancer database,1,1,0,spacy,24364365
promotercad,1,1,1,both,24364365
ammalian promoter/enhancer database,1,0,1,v2,24364365
pedb,1,1,1,both,24364365
cis-acting regulatory dna elements,1,0,1,v2,24364365
plant cis-acting regulatory dna elements,1,1,0,spacy,24364365
knot,1,0,1,v2,22693223
pknot,1,0,1,v2,22693223
crustacea: atyidae,1,1,0,spacy,25118056
ctrl,1,1,1,both,33408362
open-source instrument control software platform on labview for imaging/depth profiling mass spectrometers,1,1,0,spacy,26133872
chims,1,1,1,both,26133872
labview,1,1,0,spacy,26133872
light plate apparatus,1,1,0,spacy,27805047
lpa,1,1,1,both,27805047
vrocs,1,1,0,spacy,27247997
protease inhibitors in view of peptide substrate databases,1,1,0,spacy,27247997
mvgc,1,0,1,v2,24200508
ncwde,1,1,1,both,26232118
hppp,1,0,1,v2,31573204
nematode's plant cell wall degrading enzyme,1,1,1,both,26232118
hventdb,1,1,1,both,33834201
psychiatric genomics consortium posttraumatic stress disorder workgroup,1,1,0,spacy,25904361
pgc-ptsd,1,0,1,v2,25904361
gpec,1,1,1,both,22430954
sickle cell disease,1,0,1,v2,31769834
scd ontology,1,0,1,v2,31769834
scdo,1,1,1,both,31769834
the sickle cell disease ontology,1,1,0,spacy,31769834
contour-driven atlas-based segmentation,1,1,0,spacy,26068202
tolerome,1,1,1,both,29017328
resistome,1,1,0,spacy,29017328
pro-b,1,1,0,spacy,30033138
gal80s</i,1,1,0,spacy,30262521
txpo,1,1,1,both,32883995
toxpilot,1,1,1,both,32883995
toxic process interpretable knowledge system,1,0,1,v2,32883995
process,1,0,1,v2,32883995
electroceutical design environment,1,0,1,v2,30590250
eden,1,0,1,v2,30590250
eden-electroceutical design environment,1,0,1,v2,30590250
a powerful resource for novel nonribosomal peptide discovery,1,1,0,spacy,29082924
eggnog-mapper,1,0,1,v2,28460117
fast genome-wide functional annotation through orthology assignment by,1,1,0,spacy,28460117
canadian institutes for health research,1,1,0,spacy,30622468
imfeatbox,1,1,1,both,30229363
reactions annotation and generation,1,0,1,v2,26887005
isbatch,1,1,1,both,26198886
bien,1,1,0,spacy,27870054
genomezipper,1,0,1,v2,23184232
ryegrass genomezipper,1,0,1,v2,23184232
an expertized knowledge database for the model legume medicago truncatula,1,1,0,spacy,31605615
legoo,1,1,1,both,31605615
for legume graph-oriented organizer,1,1,0,spacy,31605615
mfeatbox,1,0,1,v2,30229363
a toolbox for extraction and analysis of medical image features,1,1,0,spacy,30229363
qsdb,1,1,0,spacy,34849665
draft genome dataset,1,1,0,spacy,32457806
quorum sensing database,1,1,1,both,34849665
evaluated nuclear data file library,1,1,0,spacy,31212425
lovd3,1,0,1,v2,34521998
cnvintegrate,1,1,1,both,34259866
the first multi-ethnic database for identifying copy number variations associated with cancer,1,1,0,spacy,34259866
patroon,1,0,1,v2,33407901
deepribo,1,1,1,both,30753697
tipchip,1,1,1,both,23217059
vfusi,1,0,1,v2,33080230
http://www.genetics.ucla.edu/labs/horvath/coexpressionnetwork/modulepreservation,1,1,0,spacy,21283776
transport reactions annotation and generation,1,1,0,spacy,26887005
triage,1,1,1,both,26887005
aop-kb,1,1,0,spacy,30622555
aop knowledge base,1,1,0,spacy,30622555
canadian consortium for neurodegeneration and aging,1,1,0,spacy,30622468
ccna,1,0,1,v2,30622468
ab-db,1,0,1,v2,30196491
world health organization international nonproprietary name,1,1,0,spacy,30196491
mab-db,1,1,0,spacy,30196491
comprehensive annotation and quantification of small rna genes,1,1,0,spacy,23610128
song,1,0,1,v2,31146771
spincouple,1,1,1,both,26624790
tool for analyzing metabolite mixtures,1,1,0,spacy,26624790
isma,1,0,1,v2,30819096
ntegrative somatic mutation analysis,1,0,1,v2,30819096
cgen,1,1,0,spacy,23872281
topcons,1,1,1,both,25969446
ucsf-fda,1,1,0,spacy,23085876
ucsf-fda transportal,1,0,1,v2,23085876
populus genome integrative explorer,1,1,1,both,25903933
human encyclopedia of dna elements,1,1,0,spacy,25903933
populus,1,0,1,v2,25903933
synpharm,1,1,1,both,33047381
alcl,1,1,0,spacy,25183062
pegasus,1,0,1,v2,25183062
chemistry,1,1,0,spacy,24855494
three examples of how,1,1,0,spacy,24855494
paper,1,1,0,spacy,24855494
scs physical oceanographic dataset,1,1,1,both,27116565
genetically engineered primary human natural killer cell platform for cancer immunotherapy,1,1,0,spacy,31704085
tripal galaxy module helps reduce duplication of effort by allowing site developers to spend time constructing workflows and building their applications rather than rebuilding infrastructure for job management of multi-step applications,1,1,0,spacy,32621602
tripal galaxy module,1,1,0,spacy,32621602
siena,1,0,1,v2,27870245
art of compiling protein binding site ensembles,1,1,0,spacy,27870245
greengenes,1,1,0,spacy,28460071
ribosomal database project,1,1,0,spacy,28460071
bioatlas,1,1,1,both,28460071
kged,1,1,1,both,34653225
anti-hcov,1,1,1,both,32982062
hcovs,1,1,0,spacy,32982062
anti-hcov</i,1,0,1,v2,32982062
c(4)-specific,1,1,0,spacy,21414963
contest,1,1,0,spacy,21414966
macos,1,1,0,spacy,21414966
summit,1,1,0,spacy,25674812
allergic airway inflammation repository--a,1,0,1,v2,24888382
allergic airway inflammation repository,1,1,1,both,24888382
aair,1,1,1,both,24888382
review of online resources to explore mitochondrial genomics,1,1,0,spacy,32457801
itochondrial toolbox,1,0,1,v2,32457801
tenth anniversary plos biology collection which showcases 10 specially selected plos biology,1,1,0,spacy,24167446
scspod14,1,0,1,v2,27116565
semantic,1,1,0,spacy,24855494
mouse adipose tissue collection and processing for rna analysis,1,1,0,spacy,29443083
techniques,1,1,0,spacy,24855494
order,1,1,0,spacy,24855494
ecy.1582,1,1,0,spacy,28263380
metabolic theory of ecology,1,1,0,spacy,28263380
paint,1,1,1,both,21873635
phylogenetic annotation and,1,0,1,v2,21873635
3did,1,1,0,spacy,21873637
uthealth,1,1,0,spacy,26133479
cno,1,1,0,spacy,32064487
request.<h4>contact</h4>phillip.lord@newcastle.ac.uk,1,1,0,spacy,28525546
digpa,1,1,1,both,28656622
ebibi(qbpp,1,0,1,v2,26264559
lebibi(qbpp,1,1,0,spacy,26264559
lebibiqbpp,1,1,1,both,26264559
inmad,1,1,0,spacy,31245298
fern ethnomedicinal plant database,1,1,1,both,26526709
ethnomedicinal plant database,1,1,0,spacy,26526709
ethnomedicinal plant,1,0,1,v2,26526709
cancer genome atlas pan-cancer analysis project,1,1,0,spacy,25936886
jarvis-dft,1,1,0,spacy,29737975
privacy-preserving biomedical database queries with optimal privacy-utility trade-offs,1,1,0,spacy,32359425
ipia,1,1,0,spacy,30132655
brecahad,1,1,1,both,30755250
histonedb,1,1,1,both,26989147
openatna,1,1,0,spacy,24825706
taxonomic,1,0,1,v2,24858450
jamaevidence,1,1,1,both,31379284
gaap,1,0,1,v2,31346518
genome assembly + annotation pipeline,1,0,1,v2,31346518
genome analysis pipeline,1,0,1,v2,31346518
neohic,1,0,1,v2,33902433
pppredss,1,1,1,both,34656098
penatna,1,0,1,v2,24825706
atna,1,1,0,spacy,24825706
metropolregion rhein-neckar,1,1,0,spacy,24825706
pepa,1,1,0,spacy,24825706
epidbase,1,1,1,both,25776023
opensource,1,1,0,spacy,24825706
"2,2'-bipyridine",1,1,0,spacy,30920565
doppelgänger effect: hidden,1,1,0,spacy,27381624
biointelligence,1,1,0,spacy,22859646
vdw-df,1,1,0,spacy,33869695
seqan,1,1,1,both,28888961
gene modulation array platform,1,1,1,both,21548937
gmap,1,1,1,both,21548937
audit data analysis and application based on correlation analysis algorithm,1,1,0,spacy,34819987
scv,1,1,1,both,30134164
benchtop,1,1,0,spacy,32165701
vegas,1,1,1,both,31280962
ppdc,1,1,0,spacy,29445952
ardionet,1,0,1,v2,33509180
farseeing,1,1,1,both,27807468
repository for,1,0,1,v2,27807468
idrug,1,1,0,spacy,25513722
idrug-target,1,0,1,v2,25513722
g-protein-coupled,1,1,0,spacy,25513722
time proportion shift - tips,1,1,0,spacy,24497915
biomolecules,1,0,1,v2,26791676
scdevdb,1,1,1,both,31805179
review of connectivity map and computational approaches in pharmacogenomics,1,1,0,spacy,28069634
gi-pop,1,0,1,v2,23318308
phenoscape,1,0,1,v2,25972520
selective plane illumination microscopy,1,1,0,spacy,33017646
μspim toolset,1,0,1,v2,33017646
μspim,1,1,1,both,33017646
rrnafilter,1,1,1,both,27610931
cngbdb,1,1,1,both,32952115
cngb,1,1,0,spacy,32952115
china national genebank database,1,1,1,both,32952115
ramclustr,1,0,1,v2,24927477
a manually curated database for artificial intelligence-based research on cardiovascular diseases,1,1,0,spacy,33509180
cardionet,1,1,1,both,33509180
metagenome proteins and database contamination,1,1,0,spacy,33148820
a manually curated database for small molecule modulators of epigenetic landscape,1,1,0,spacy,25776023
breast cancer histopathological annotation and diagnosis dataset,1,0,1,v2,30755250
hmchip.pl,1,1,0,spacy,21450710
odc-sci,1,0,1,v2,31608767
sineups,1,1,1,both,34623427
galamost,1,1,1,both,24137668
medgen,1,1,1,both,32329672
www.digintelli.com:8000/,1,1,0,spacy,27578323
ednetsim,1,0,1,v2,27578323
mednetsim,1,1,1,both,27578323
netsim,1,0,1,v2,27578323
mchip,1,0,1,v2,21450710
hmchip,1,1,1,both,21450710
ubiquitin,1,0,1,v2,31674341
medchem,1,1,0,spacy,25776023
googa,1,1,1,both,30986215
genome order optimization by genetic algorithm,1,1,1,both,30986215
colocality to cofunctionality,1,1,0,spacy,32886760
s.o,1,0,1,v2,26529777
the,1,0,1,v2,26529777
s.o.s.,1,1,0,spacy,26529777
semantic knowledge base by starting with concepts extracted from,1,1,0,spacy,26529777
semantic knowledge base,1,1,0,spacy,26529777
concerns of organic contamination for sample return space missions,1,1,0,spacy,32624626
s-benzimidazolyl,1,1,0,spacy,28135419
sci ahead,1,1,0,spacy,31608767
odc-,1,1,0,spacy,31608767
data commons for spinal,1,0,1,v2,31608767
odc,1,1,0,spacy,31608767
göttingen bioinformatics compute server,1,0,1,v2,24170403
gobics,1,0,1,v2,24170403
dialign,1,1,1,both,24170403
bacillus biobrick box,1,1,0,spacy,29118374
praline,1,1,1,both,24170407
alignment,1,0,1,v2,24170407
a versatile multiple sequence alignment toolkit,1,1,0,spacy,24170407
pmdb,1,0,1,v2,23252913
colorectal cancer atlas,1,1,1,both,26496946
flytree,1,1,0,spacy,28168115
atol,1,1,0,spacy,28168115
infovis,1,1,1,both,26529713
hasp,1,1,1,both,23777206
hemagglutinin structure prediction,1,1,1,both,23777206
rmgmdb,1,1,1,both,22990775
rodent malaria genetically modified database,1,1,1,both,22990775
spice,1,1,0,spacy,31182776
cragdb-a,1,0,1,v2,28364735
cragdb,1,1,0,spacy,28364735
data commons for spinal cord injury,1,1,0,spacy,31608767
dc,1,0,1,v2,31608767
causal agent of northern leaf blight of maize,1,1,0,spacy,32689897
https://mycocosm.jgi.doe.gov/mycocosm/home,1,1,0,spacy,32689897
solvent excluded surface areas,1,1,0,spacy,22433509
3d-lab,1,1,1,both,27577860
kakila,1,1,1,both,34393586
sequenceserver,1,0,1,v2,31411700
rgos,1,0,1,v2,31346170
fda-argos,1,0,1,v2,31346170
fda,1,0,1,v2,31346170
vaxar,1,1,1,both,27053566
enigma,1,1,1,both,24399358
enhancing neuroimaging genetics through,1,0,1,v2,24399358
enigma-dti,1,1,0,spacy,24399358
people'.<h4,1,1,0,spacy,27577860
snp-it,1,1,1,both,30789126
motif binding geometries,1,1,0,spacy,22433509
snps to identify tb,1,0,1,v2,30789126
ps-es,1,1,1,both,25251339
snpshot,1,1,0,spacy,22564364
creer-<i,1,1,0,spacy,35474959
neurogt,1,1,1,both,35474959
a brain atlas of neurogenic tagging creer drivers for birthdate-based classification and manipulation of mouse neurons,1,1,0,spacy,35474959
salfos,1,0,1,v2,28626454
foodborne syst-omics database,1,0,1,v2,28626454
i>salmonella</i,1,0,1,v2,28626454
pharmacogenomic mutation database,1,0,1,v2,25939485
https://www.pndb.fr).in,1,1,0,spacy,34393586
pndb,1,1,1,both,34393586
dissecthmmer,1,1,1,both,24890864
parallel adaboost-backpropagation neural network for massive image dataset classification,1,1,0,spacy,27905520
myc-sl,1,1,0,spacy,24006065
proc natl acad sci usa,1,1,0,spacy,24006065
ois,1,1,0,spacy,24006065
mol cancer res 5:1181-1189,1,1,0,spacy,24006065
rb,1,1,0,spacy,29674937
time matrix,1,0,1,v2,32132539
helsinki region travel time matrix that,1,1,0,spacy,32132539
capital region of helsinki,1,1,0,spacy,32132539
neurodata,1,0,1,v2,32132545
nwb:n,1,0,1,v2,32132545
biologicalnetworks,1,1,1,both,23285197
gene expression data,1,0,1,v2,25939429
an integrated and annotated database for cas proteins from bacteria and archaea,1,1,0,spacy,31411686
cas protein data bank,1,0,1,v2,31411686
clinical drug experience knowledgebase,1,1,1,both,31411687
cdek,1,1,1,both,31411687
aglgenes,1,0,1,v2,24890856
urinary protein biomarker,1,1,1,both,21876203
01,1,0,1,v2,34393582
traditional adaboost-bp,1,1,0,spacy,27905520
traditional adaboost-backpropagation,1,1,0,spacy,27905520
